time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-27T05:38:20.723Z,36.7135,-116.0192,3.7,0,ml,14,132.93,0.066,0.1428,nn,nn00590362,2017-05-28T02:36:37.619Z,"56km N of Pahrump, Nevada",earthquake,,2.8,0.97,6,reviewed,nn,nn
2017-05-27T05:37:33.730Z,44.6471667,-110.646,1.39,1.11,md,5,133,0.04188,0.09,uu,uu60010539,2017-05-30T21:55:18.070Z,"25km NE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.34,0.383,2,reviewed,uu,uu
2017-05-27T05:37:15.360Z,44.637,-110.6273333,2.41,1.03,ml,12,70,0.03363,0.18,uu,uu60198042,2017-05-30T21:44:22.150Z,"25km NE of Old Faithful Geyser, Wyoming",earthquake,0.4,2.42,0.162,3,reviewed,uu,uu
2017-05-27T05:32:05.971Z,62.93,-149.2136,68.9,0.9,ml,,,,0.43,ak,ak16131421,2017-05-27T05:39:04.024Z,"53km SSW of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-05-27T05:30:39.175Z,37.9987,-118.4097,9.4,0.3,ml,8,148,0.264,0.0886,nn,nn00590413,2017-05-28T02:37:47.129Z,"61km SSE of Hawthorne, Nevada",earthquake,,14.6,0.18,3,reviewed,nn,nn
2017-05-27T05:24:04.865Z,61.7307,-148.1641,10.3,1.4,ml,,,,0.48,ak,ak16131419,2017-05-27T05:30:16.984Z,"36km E of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-27T05:17:30.501Z,64.479,-148.0216,16,1.6,ml,,,,0.97,ak,ak16131416,2017-05-27T05:23:01.203Z,"41km S of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T05:17:18.700Z,38.9228333,-122.6238333,4.94,1.2,md,6,164,0.04011,0.16,nc,nc72807036,2017-05-30T17:41:02.909Z,"1km NW of Lower Lake, California",earthquake,0.73,1.21,0.382,6,reviewed,nc,nc
2017-05-27T05:16:27.780Z,33.4906667,-116.9128333,9.56,0.69,ml,32,63,0.142,0.13,ci,ci37655239,2017-05-30T16:10:18.479Z,"7km NW of Aguanga, CA",earthquake,0.16,0.71,0.131,18,reviewed,ci,ci
2017-05-27T05:15:15.220Z,38.8008347,-122.7346649,1.77,0.63,md,16,87,0.01663,0.04,nc,nc72807031,2017-05-27T05:30:02.832Z,"2km SSW of Cobb, California",earthquake,0.24,0.5,0.25,5,automatic,nc,nc
2017-05-27T05:07:51.350Z,34.0003333,-116.9593333,10.73,0.76,ml,19,83,0.05109,0.12,ci,ci37655231,2017-05-30T19:04:38.845Z,"8km NNE of Beaumont, CA",earthquake,0.27,0.71,0.139,12,reviewed,ci,ci
2017-05-27T05:03:14.700Z,37.6335,-121.7436667,8.82,1.27,md,17,65,0.01552,0.08,nc,nc72807026,2017-05-31T06:14:01.233Z,"5km SSE of Livermore, California",earthquake,0.22,0.48,0.205,15,reviewed,nc,nc
2017-05-27T05:00:06.530Z,37.3805,-118.4803333,12.89,1.37,md,11,209,0.06365,0.03,nc,nc72807021,2017-05-30T17:16:03.841Z,"3km NW of West Bishop, California",earthquake,0.69,0.62,0.217,8,reviewed,nc,nc
2017-05-27T04:59:46.880Z,33.053,-116.368,13.14,0.96,ml,37,82,0.1669,0.21,ci,ci37655215,2017-05-30T16:03:30.670Z,"22km E of Julian, CA",earthquake,0.27,0.72,0.156,17,reviewed,ci,ci
2017-05-27T04:57:53.540Z,33.9108333,-116.9045,14.87,0.45,ml,15,150,0.1178,0.08,ci,ci37655223,2017-05-30T18:39:51.817Z,"3km WSW of Banning, CA",earthquake,0.23,0.53,0.106,5,reviewed,ci,ci
2017-05-27T04:52:24.130Z,33.515,-116.504,12.2,0.36,ml,28,81,0.04801,0.12,ci,ci37655207,2017-05-30T15:56:53.638Z,"16km ESE of Anza, CA",earthquake,0.22,0.35,0.16,8,reviewed,ci,ci
2017-05-27T04:41:25.020Z,33.8905,-115.9851667,1.69,1.51,ml,46,73,0.1104,0.17,ci,ci37655199,2017-05-30T15:52:07.596Z,"28km NE of Indio, CA",earthquake,0.19,0.34,0.126,43,reviewed,ci,ci
2017-05-27T04:40:07.513Z,59.6144,-138.7107,2.8,3.1,ml,,,,0.58,ak,ak16131408,2017-05-27T08:49:47.885Z,"57km E of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-27T04:06:25.620Z,63.4757,-146.0133,0.1,1.8,ml,,,,0.75,ak,ak16131403,2017-05-27T04:12:45.951Z,"59km SW of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T04:00:13.103Z,37.7768,-116.2061,0,0.3,ml,8,251.87,0.576,0.1751,nn,nn00590409,2017-05-28T02:37:40.882Z,"48km SSE of Warm Springs, Nevada",earthquake,,0,0.4,4,reviewed,nn,nn
2017-05-27T04:00:02.407Z,38.7189,-119.6067,11.6,0.7,ml,9,101.57,0.252,0.0969,nn,nn00590411,2017-05-28T02:37:42.896Z,"22km SSE of Gardnerville Ranchos, Nevada",earthquake,,5.6,0.4,2,reviewed,nn,nn
2017-05-27T03:58:16.650Z,36.0203333,-117.7976667,1.51,0.85,ml,14,56,0.02672,0.1,ci,ci37655175,2017-05-30T15:42:36.546Z,"14km NE of Little Lake, CA",earthquake,0.16,0.19,0.15,5,reviewed,ci,ci
2017-05-27T03:56:15.880Z,36.0196667,-117.797,1.47,0.3,ml,12,103,0.02632,0.08,ci,ci37655183,2017-05-30T18:35:37.779Z,"14km NE of Little Lake, CA",earthquake,0.21,0.2,0.33,7,reviewed,ci,ci
2017-05-27T03:54:05.923Z,61.73,-148.1877,14.4,0.8,ml,,,,0.46,ak,ak16131401,2017-05-27T03:57:02.936Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-27T03:51:30.500Z,38.8424988,-122.8291702,1.78,0.18,md,7,90,0.006291,0.02,nc,nc72807016,2017-05-27T04:20:02.698Z,"9km WNW of Cobb, California",earthquake,0.36,0.88,0.1,2,automatic,nc,nc
2017-05-27T03:48:02.442Z,36.7738,-116.2639,3.6,-0.3,ml,13,91.26,0.062,0.125,nn,nn00590359,2017-05-28T02:36:34.740Z,"46km ESE of Beatty, Nevada",earthquake,,2.8,0.63,5,reviewed,nn,nn
2017-05-27T03:37:39.800Z,51.9796,172.4042,29.31,4,mb,,156,1.285,0.5,us,us10008vnr,2017-05-27T03:57:45.040Z,"110km SSW of Attu Station, Alaska",earthquake,10,7.2,0.116,20,reviewed,us,us
2017-05-27T03:37:36.660Z,36.7163333,-121.3633333,1.7,0.99,md,16,123,0.0825,0.05,nc,nc72807011,2017-05-31T04:41:02.018Z,"10km S of Ridgemark, California",earthquake,0.34,1.85,0.208,15,reviewed,nc,nc
2017-05-27T03:35:56.050Z,36.7165,-121.3613333,1.83,1.48,md,20,106,0.08373,0.04,nc,nc72807006,2017-05-31T05:22:03.121Z,"10km S of Ridgemark, California",earthquake,0.26,1.5,0.266,21,reviewed,nc,nc
2017-05-27T03:18:01.710Z,33.5775,-116.5955,13.59,0.34,ml,14,100,0.02063,0.08,ci,ci37655151,2017-05-30T17:45:45.350Z,"8km ENE of Anza, CA",earthquake,0.25,0.35,0.363,8,reviewed,ci,ci
2017-05-27T03:14:05.960Z,39.3218333,-111.896,6.2,1.14,md,6,93,0.1949,0.2,uu,uu60198037,2017-05-30T21:42:46.370Z,"19km NNW of Gunnison, Utah",earthquake,0.69,31.61,0.252,7,reviewed,uu,uu
2017-05-27T03:11:06.115Z,38.7185,-119.6131,6.6,0.9,ml,17,74.39,0.254,0.2129,nn,nn00590358,2017-05-28T02:36:29.428Z,"21km SSE of Gardnerville Ranchos, Nevada",earthquake,,2.2,0.4,8,reviewed,nn,nn
2017-05-27T03:07:11.140Z,38.8139992,-122.8238297,1.87,0.85,md,9,92,0.006611,0.03,nc,nc72807001,2017-05-27T03:16:04.317Z,"7km NW of The Geysers, California",earthquake,0.43,0.93,0.04,2,automatic,nc,nc
2017-05-27T02:58:59.161Z,38.39,-118.9205,7.7,0.8,ml,13,56.56,0.139,0.1603,nn,nn00590357,2017-05-28T02:36:25.446Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.5,0.18,5,reviewed,nn,nn
2017-05-27T02:49:20.665Z,36.4686,-115.7667,0,0.6,ml,6,283.19,0.397,0.1824,nn,nn00590408,2017-05-28T02:37:39.154Z,"34km NE of Pahrump, Nevada",earthquake,,0,0.48,2,reviewed,nn,nn
2017-05-27T02:46:08.141Z,61.8978,-149.2928,5.4,1.3,ml,,,,0.6,ak,ak16131356,2017-05-27T02:53:13.227Z,"17km N of Fishhook, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-27T02:42:48.980Z,36.5465,-121.1355,8.49,0.45,md,5,139,0.05229,0.03,nc,nc72806996,2017-05-31T04:57:04.057Z,"21km NE of Soledad, California",earthquake,0.48,1.23,0.209,5,reviewed,nc,nc
2017-05-27T02:38:43.938Z,37.8009,-116.1939,9.1,0.5,ml,8,307.04,0.599,0.1854,nn,nn00590407,2017-05-28T02:37:37.599Z,"45km SSE of Warm Springs, Nevada",earthquake,,4.3,0.42,4,reviewed,nn,nn
2017-05-27T02:38:42.700Z,33.4108333,-116.4555,12.93,1.65,ml,56,47,0.1066,0.22,ci,ci37655143,2017-05-27T15:20:53.050Z,"19km NNW of Borrego Springs, CA",earthquake,0.24,0.53,0.125,26,reviewed,ci,ci
2017-05-27T02:35:01.202Z,37.798,-116.1846,9.3,0.7,ml,10,307.14,0.595,0.2252,nn,nn00590405,2017-05-28T02:37:36.029Z,"46km SSE of Warm Springs, Nevada",earthquake,,2.1,0.39,6,reviewed,nn,nn
2017-05-27T02:28:09.050Z,33.6255,-116.8535,15.64,0.62,ml,27,88,0.006539,0.11,ci,ci37655135,2017-05-30T15:39:52.534Z,"14km SSE of Valle Vista, CA",earthquake,0.23,0.35,0.152,10,reviewed,ci,ci
2017-05-27T02:23:01.490Z,60.2566,-152.2888,93.5,2.1,ml,,,,0.47,ak,ak16131345,2017-05-27T02:34:38.787Z,"35km SE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-05-27T02:12:03.850Z,33.1603333,-116.0266667,7.23,1.3,ml,54,45,0.1242,0.23,ci,ci37655127,2017-06-01T21:45:54.796Z,"10km E of Ocotillo Wells, CA",earthquake,0.23,1.07,0.157,27,reviewed,ci,ci
2017-05-27T02:11:16.890Z,38.8305016,-122.7938309,1.2,0.46,md,7,94,0.01454,0.01,nc,nc72806986,2017-05-27T02:20:04.238Z,"6km W of Cobb, California",earthquake,0.34,1.2,0.12,2,automatic,nc,nc
2017-05-27T01:49:17.860Z,47.5853333,-114.1203333,8.13,0.51,md,10,118,0.112,0.09,mb,mb80211644,2017-05-27T14:00:04.120Z,"1km S of Pablo, Montana",earthquake,0.35,1.26,0.183,6,reviewed,mb,mb
2017-05-27T01:37:10.776Z,61.7491,-148.217,4.2,2,ml,,,,0.83,ak,ak16131337,2017-05-27T01:44:39.836Z,"33km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-27T01:20:06.310Z,33.5008333,-116.788,5.35,0.38,ml,23,56,0.07707,0.13,ci,ci37655119,2017-05-30T15:35:41.517Z,"10km NE of Aguanga, CA",earthquake,0.17,0.9,0.08,10,reviewed,ci,ci
2017-05-27T01:17:13.870Z,33.4985,-116.789,4.89,0.32,ml,18,95,0.07948,0.1,ci,ci37394357,2017-06-01T20:32:52.183Z,"9km NE of Aguanga, CA",earthquake,0.23,0.81,0.088,6,reviewed,ci,ci
2017-05-27T01:16:59.800Z,33.7181667,-116.751,15.64,0.58,ml,18,188,0.03149,0.12,ci,ci37394341,2017-06-01T20:32:40.682Z,"4km SW of Idyllwild, CA",earthquake,0.35,0.39,0.18,6,reviewed,ci,ci
2017-05-27T01:16:18.710Z,34.0083333,-116.9666667,11.99,0.99,ml,41,79,0.04613,0.14,ci,ci37655111,2017-05-30T15:32:03.500Z,"8km ESE of Yucaipa, CA",earthquake,0.15,0.52,0.172,22,reviewed,ci,ci
2017-05-27T01:14:00.026Z,65.5046,-144.6851,3.5,1.1,ml,,,,0.7,ak,ak16131336,2017-05-27T01:18:19.713Z,"3km N of Circle Hot Springs Station, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-27T01:10:44.350Z,34.0055,-116.965,11.62,1.7,ml,88,35,0.04803,0.14,ci,ci37655103,2017-05-30T15:26:41.390Z,"8km ESE of Yucaipa, CA",earthquake,0.1,0.25,0.153,76,reviewed,ci,ci
2017-05-27T01:10:06.520Z,33.5005,-116.509,14.2,0.82,ml,29,89,0.05975,0.15,ci,ci37655087,2017-05-30T15:12:40.047Z,"16km ESE of Anza, CA",earthquake,0.23,0.41,0.117,17,reviewed,ci,ci
2017-05-27T00:58:07.170Z,36.5725,-121.1678333,6.53,0.52,md,7,157,0.01807,0.08,nc,nc72806966,2017-05-31T04:32:02.997Z,"21km NE of Soledad, California",earthquake,0.57,0.87,0.136,6,reviewed,nc,nc
2017-05-27T00:57:04.740Z,38.8218346,-122.8065033,2.74,0.43,md,6,187,0.003195,0.03,nc,nc72806961,2017-05-27T01:52:03.636Z,"6km NW of The Geysers, California",earthquake,0.79,1,0.13,2,automatic,nc,nc
2017-05-27T00:54:24.460Z,19.2365,121.0715,35,4.6,mb,,112,3.563,0.83,us,us10008vnh,2017-05-27T12:14:18.127Z,"69km N of Claveria, Philippines",earthquake,9.1,2,0.055,99,reviewed,us,us
2017-05-27T00:46:19.187Z,37.1156,-117.5101,7.6,0.6,ml,11,168.52,0.166,0.1149,nn,nn00590403,2017-05-28T02:37:26.830Z,"69km E of Big Pine, California",earthquake,,3.6,0.28,7,reviewed,nn,nn
2017-05-27T00:39:22.470Z,39.536,-121.4955,-0.21,1.03,md,6,127,0.01886,0.07,nc,nc72806956,2017-05-27T02:46:53.031Z,"3km NNW of Oroville East, California",chemical explosion,0.39,31.61,0.011,5,reviewed,nc,nc
2017-05-27T00:35:59.990Z,36.1375,-117.602,0.27,0.58,ml,11,103,0.07687,0.1,ci,ci37655079,2017-05-30T18:47:27.276Z,"33km ENE of Coso Junction, CA",earthquake,0.22,0.36,0.136,4,reviewed,ci,ci
2017-05-27T00:24:35.300Z,38.8218346,-122.7965012,1.69,0.55,md,7,118,0.01072,0.02,nc,nc72806946,2017-05-27T00:32:01.812Z,"6km W of Cobb, California",earthquake,0.48,1.28,,1,automatic,nc,nc
2017-05-27T00:20:21.360Z,38.8201675,-122.7959976,-0.72,0.87,md,10,78,0.01146,0.09,nc,nc72806941,2017-05-27T00:29:04.790Z,"5km NW of The Geysers, California",earthquake,0.32,1.1,0.09,5,automatic,nc,nc
2017-05-27T00:19:30.290Z,53.2045,-164.3056,31.93,2.5,ml,,334,1.228,0.2,us,us10008vnn,2017-05-27T03:51:38.040Z,"141km SE of Akutan, Alaska",earthquake,4.9,11.4,,,reviewed,us,ak
2017-05-27T00:16:12.726Z,61.746,-148.1663,11.8,1.3,ml,,,,0.48,ak,ak16131290,2017-05-27T00:21:47.399Z,"36km E of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-27T00:14:58.610Z,19.2176667,-155.2546667,44.939,1.91,md,37,204,0.0693,0.11,hv,hv61772046,2017-06-02T00:06:25.100Z,"23km S of Volcano, Hawaii",earthquake,0.95,0.98,0.092,17,reviewed,hv,hv
2017-05-27T00:12:29.940Z,45.3843333,-121.9588333,-1.44,1.82,ml,7,231,0.1513,0.26,uw,uw61287401,2017-05-27T19:21:36.320Z,"3km NNE of Mount Hood Village, Oregon",explosion,4.9,31.61,0.166,6,reviewed,uw,uw
2017-05-27T00:10:38.840Z,18.8758333,-155.2526667,11.494,2.05,ml,33,263,0.3415,0.11,hv,hv61772036,2017-06-02T03:42:34.040Z,"43km SSE of Pahala, Hawaii",earthquake,1.08,0.71,0.122,4,reviewed,hv,hv
2017-05-27T00:03:43.964Z,59.7017,-136.5502,0,1.6,ml,,,,0.83,ak,ak16131288,2017-05-27T00:07:56.752Z,"74km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-26T23:54:27.060Z,-5.7468,147.2124,67.23,4.3,mb,,154,5.004,0.47,us,us10008x4h,2017-06-02T05:47:22.040Z,"110km NNE of Lae, Papua New Guinea",earthquake,13.2,16.7,0.122,19,reviewed,us,us
2017-05-26T23:53:55.360Z,38.8198318,-122.8170013,2.06,0.86,md,14,62,0.006476,0.03,nc,nc72806931,2017-05-27T00:02:01.368Z,"7km NW of The Geysers, California",earthquake,0.24,0.46,0.05,4,automatic,nc,nc
2017-05-26T23:45:02.639Z,62.0992,-151.1832,63.3,1.6,ml,,,,0.5,ak,ak16131250,2017-05-26T23:50:43.429Z,"61km WSW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-05-26T23:35:23.785Z,63.2394,-149.5018,20.5,0.5,ml,,,,0.39,ak,ak16131247,2017-05-27T03:12:38.204Z,"32km WSW of Cantwell, Alaska",earthquake,,12.9,,,reviewed,ak,ak
2017-05-26T23:35:09.660Z,47.5878333,-122.6065,25.74,1.75,ml,22,49,0.02569,0.27,uw,uw61287396,2017-05-27T19:36:56.490Z,"0km WNW of Enetai, Washington",earthquake,0.51,0.81,0.143,12,reviewed,uw,uw
2017-05-26T23:05:00.260Z,38.8408318,-122.8413315,1.2,0.57,md,9,104,0.005084,0.02,nc,nc72806926,2017-05-27T00:03:04.345Z,"10km WNW of Cobb, California",earthquake,0.38,0.62,0.29,3,automatic,nc,nc
2017-05-26T23:02:31.420Z,37.616,-118.952,0.17,0.99,md,19,114,0.006258,0.04,nc,nc72806916,2017-05-27T00:52:02.862Z,"4km SSE of Mammoth Lakes, California",earthquake,0.35,0.24,0.337,17,reviewed,nc,nc
2017-05-26T23:01:08.830Z,38.7013333,-122.1316667,10.74,1.6,md,8,139,0.05941,0.07,nc,nc72806921,2017-05-27T03:22:03.328Z,"10km W of Esparto, California",earthquake,0.39,0.7,0.249,9,reviewed,nc,nc
2017-05-26T22:59:35.189Z,59.7328,-153.191,106.3,1.9,ml,,,,0.19,ak,ak16131241,2017-05-26T23:40:21.232Z,"76km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-26T22:59:29.608Z,62.2506,-151.3522,92.3,1.4,ml,,,,0.31,ak,ak16131238,2017-05-26T23:09:36.610Z,"65km W of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-05-26T22:49:52.390Z,37.5446667,-118.8736667,5.84,0.87,md,23,96,0.05748,0.04,nc,nc72806901,2017-05-27T00:50:02.860Z,"14km SE of Mammoth Lakes, California",earthquake,0.24,0.56,0.205,19,reviewed,nc,nc
2017-05-26T22:48:23.360Z,37.459,-118.8361667,5.34,1.1,md,17,126,0.1309,0.22,nc,nc72806906,2017-05-27T02:57:03.860Z,"24km SSE of Mammoth Lakes, California",earthquake,0.86,4.34,0.161,14,reviewed,nc,nc
2017-05-26T22:43:22.560Z,19.225666,-155.4101715,33.08,1.85,md,37,144,0.01679,0.13,hv,hv61771961,2017-05-26T22:46:46.030Z,"7km ENE of Pahala, Hawaii",earthquake,0.68,0.59,0.24,3,automatic,hv,hv
2017-05-26T22:43:17.715Z,60.9547,-152.3032,2.8,1.5,ml,,,,0.97,ak,ak16131193,2017-05-26T22:51:42.635Z,"57km NNE of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-26T22:38:38.083Z,59.7667,-153.1603,96.4,2,ml,,,,0.57,ak,ak16131189,2017-05-26T22:51:42.378Z,"74km W of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-26T22:33:49.673Z,65.12,-150.1129,7.3,1,ml,,,,1.13,ak,ak16131187,2017-05-26T22:39:18.753Z,"27km ENE of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-26T22:32:57.920Z,5.9585,126.4631,47.03,4.7,mb,,146,1.41,0.75,us,us10008vls,2017-05-26T22:58:28.040Z,"54km SE of Pondaguitan, Philippines",earthquake,7.1,7.7,0.081,46,reviewed,us,us
2017-05-26T22:32:05.460Z,-14.8169,167.2278,87.39,5.1,mb,,55,6.354,0.71,us,us10008vlr,2017-05-27T00:03:49.040Z,"32km NE of Port-Olry, Vanuatu",earthquake,9.7,5.9,0.045,158,reviewed,us,us
2017-05-26T22:31:08.110Z,37.564,-118.8453333,-0.05,0.71,md,8,238,0.029,0.06,nc,nc72806896,2017-05-27T00:15:03.821Z,"14km SE of Mammoth Lakes, California",earthquake,1.59,0.89,0.115,9,reviewed,nc,nc
2017-05-26T22:30:14.460Z,61.6749,-147.05,23.8,1.8,ml,,,,0.81,ak,ak16131182,2017-05-26T22:34:57.656Z,"71km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-26T22:25:34.828Z,36.7171,-116.3196,5.2,-0.2,ml,13,149.7,0.087,0.1793,nn,nn00590633,2017-05-30T18:57:59.133Z,"44km ESE of Beatty, Nevada",earthquake,,4,0.77,5,reviewed,nn,nn
2017-05-26T22:21:15.170Z,38.8235016,-122.8024979,2.25,1.12,md,21,67,0.005919,0.02,nc,nc72806891,2017-05-27T01:09:04.899Z,"6km W of Cobb, California",earthquake,0.26,0.38,0.02,7,automatic,nc,nc
2017-05-26T22:21:07.150Z,19.4133,-65.471,49,3.12,md,13,276,1.1217,0.35,pr,pr2017146009,2017-05-27T03:48:40.040Z,"114km NNE of Vieques, Puerto Rico",earthquake,3.66,13.69,0.37,9,reviewed,pr,pr
2017-05-26T22:17:10.520Z,37.6245,-122.4583333,6.47,0.78,md,8,98,0.01822,0.08,nc,nc72806886,2017-05-27T00:13:03.185Z,"2km ENE of Pacifica, California",earthquake,0.48,0.98,0.101,4,reviewed,nc,nc
2017-05-26T22:04:42.528Z,63.5074,-147.095,0,1.2,ml,,,,0.61,ak,ak16131177,2017-05-26T22:09:03.750Z,"89km SW of Delta Junction, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-26T22:00:28.040Z,36.7058333,-121.3501667,1.85,1.27,md,20,63,0.06636,0.07,nc,nc72806881,2017-05-27T03:48:02.627Z,"11km S of Ridgemark, California",earthquake,0.24,0.73,0.341,17,reviewed,nc,nc
2017-05-26T21:57:43.057Z,38.3886,-118.8904,10.4,1,ml,13,88.63,0.12,0.1561,nn,nn00590347,2017-05-26T22:24:49.079Z,"27km WSW of Hawthorne, Nevada",earthquake,,2,0.33,4,reviewed,nn,nn
2017-05-26T21:51:39.726Z,58.8567,-134.3536,0,1.5,ml,,,,0.91,ak,ak16131174,2017-05-26T21:55:11.231Z,"61km N of Juneau, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-26T21:49:55.660Z,18.8723333,-155.2546667,11.584,2.66,ml,37,264,0.3432,0.1,hv,hv61771851,2017-05-30T21:00:49.710Z,"43km SSE of Pahala, Hawaii",earthquake,1.09,0.71,0.16,17,reviewed,hv,hv
2017-05-26T21:47:21.760Z,40.5855,-124.3978333,19.34,2.08,md,16,243,0.1191,0.09,nc,nc72806876,2017-05-27T03:35:03.359Z,"11km W of Ferndale, California",earthquake,0.66,0.57,0.224,17,reviewed,nc,nc
2017-05-26T21:35:55.000Z,38.8921,70.7814,10,4.2,mb,,65,0.378,1.47,us,us10008vll,2017-05-26T21:53:42.040Z,"38km ESE of Gharm, Tajikistan",earthquake,3.1,1.7,0.141,14,reviewed,us,us
2017-05-26T21:30:08.470Z,38.8151665,-122.8061676,1.51,0.68,md,8,114,0.008765,0.03,nc,nc72806861,2017-05-26T22:10:02.585Z,"6km NW of The Geysers, California",earthquake,0.54,1.21,0.25,2,automatic,nc,nc
2017-05-26T21:29:22.350Z,37.6258333,-122.4548333,5.19,0.52,md,7,105,0.01951,0.04,nc,nc72806866,2017-05-27T00:09:03.368Z,"3km W of San Bruno, California",earthquake,0.33,0.96,0.231,4,reviewed,nc,nc
2017-05-26T21:26:40.050Z,18.8776667,-155.2533333,11.454,2.32,ml,33,268,0.3396,0.12,hv,hv61771836,2017-05-31T01:17:46.720Z,"45km SSE of Pahala, Hawaii",earthquake,1.08,0.72,0.108,4,reviewed,hv,hv
2017-05-26T21:23:05.840Z,38.8434982,-122.8256683,1.7,0.9,md,13,71,0.009101,0.01,nc,nc72806856,2017-05-26T21:39:04.279Z,"9km WNW of Cobb, California",earthquake,0.26,0.8,0.01,3,automatic,nc,nc
2017-05-26T21:14:21.830Z,19.399334,-155.2766724,1.5,2.4,ml,21,46,0.004873,0.27,hv,hv61771826,2017-05-26T22:17:26.740Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.3,0.3,28,reviewed,hv,hv
2017-05-26T21:14:13.960Z,-24.1127,-67.0985,237.44,4,ml,,234,1.522,0.72,us,us10008vli,2017-05-27T03:30:43.040Z,"80km W of San Antonio de los Cobres, Argentina",earthquake,9,18.5,,,reviewed,us,guc
2017-05-26T21:08:00.400Z,36.0283333,-117.7701667,1.81,0.86,ml,15,63,0.005053,0.08,ci,ci37655063,2017-05-26T22:54:23.061Z,"16km NE of Little Lake, CA",earthquake,0.14,0.16,0.214,9,reviewed,ci,ci
2017-05-26T21:03:46.850Z,36.571,-121.1638333,3.23,1.41,md,14,140,0.02149,0.07,nc,nc72806851,2017-05-27T03:46:02.621Z,"21km NE of Soledad, California",earthquake,0.37,0.68,0.266,15,reviewed,nc,nc
2017-05-26T21:03:26.970Z,19.4798333,-154.8961667,2.634,2.45,ml,6,137,0.007188,0.04,hv,hv61771741,2017-05-30T19:38:26.048Z,"2km ENE of Leilani Estates, Hawaii",earthquake,2.31,1.02,0.19,10,reviewed,hv,hv
2017-05-26T21:00:30.900Z,-3.923,151.7954,272.16,4,mb,,241,0.445,0.2,us,us10008x49,2017-06-02T05:09:35.040Z,"51km NW of Rabaul, Papua New Guinea",earthquake,15.9,13.6,0.164,10,reviewed,us,us
2017-05-26T20:50:49.070Z,84.3019,0.758,10,4.7,mb,,34,5.639,0.53,us,us10008vle,2017-05-27T17:38:34.040Z,"North of Svalbard",earthquake,9.8,1.9,0.037,226,reviewed,us,us
2017-05-26T20:42:13.530Z,36.7621667,-121.4053333,10.12,1.16,md,21,96,0.01797,0.06,nc,nc72806846,2017-05-27T01:07:02.891Z,"6km SSW of Ridgemark, California",earthquake,0.23,0.42,0.219,18,reviewed,nc,nc
2017-05-26T20:39:28.550Z,33.7038333,-116.803,16.7,1.05,ml,32,42,0.07441,0.1,ci,ci37655047,2017-05-26T22:52:43.100Z,"9km WSW of Idyllwild, CA",earthquake,0.22,0.33,0.241,21,reviewed,ci,ci
2017-05-26T20:37:34.200Z,33.816,-116.9728333,11.5,0.93,ml,13,172,0.1102,0.1,ci,ci37655055,2017-05-26T22:48:00.845Z,"4km NNW of San Jacinto, CA",earthquake,0.3,0.65,0.149,16,reviewed,ci,ci
2017-05-26T20:20:10.263Z,59.4979,-136.8323,37.8,1.6,ml,,,,1.01,ak,ak16131134,2017-05-26T20:26:28.233Z,"84km WNW of Haines, Alaska",earthquake,,1.8,,,automatic,ak,ak
2017-05-26T20:16:25.480Z,39.7368333,-110.8378333,-3.33,1.63,ml,9,120,0.0738,0.12,uu,uu60197982,2017-05-26T22:27:33.780Z,"6km NNE of Helper, Utah",earthquake,0.54,1.38,0.087,2,reviewed,uu,uu
2017-05-26T20:13:15.730Z,44.4996,-68.6791,5,1.9,ml,,160,0.705,0.57,us,us10008vnu,2017-05-27T04:48:01.040Z,"4km NNE of Penobscot, Maine",earthquake,1.8,2,0.115,10,reviewed,us,us
